web-scraper-order;web-scraper-start-url;produit;marque;taille;prix
1736667595-3498;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème corporelle;FIORILE;250ML Body lotion argan;21.990 DT
1736667595-3499;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Coffret homme;ALEX;Eau de...;21.990 DT
1736667595-3500;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Couche adulte;JOLY;Medium 10x6;21.990 DT
1736667595-3501;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque capillaire;COLLAGENE PLUS;500ML Collagène et...;22.020 DT
1736667595-3502;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Soin capillaire;ELSEVE;200ML Full resist;22.190 DT
1736667595-3503;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème nettoyante;CLEAN&CLEAR;150ML;22.290 DT
1736667595-3504;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème nettoyante;CLEAN&CLEAR;150ML;22.290 DT
1736667595-3505;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Coffret homme;ALEX;After...;22.290 DT
1736667595-3506;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;DESSANGE;250ML Reveil...;22.390 DT
1736667595-3507;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;DESSANGE;250ML Gelée royale;22.390 DT
1736667595-3508;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;JACQUES DESSANGE;250ML Prodig'huile;22.390 DT
1736667595-3509;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;JACQUES DESSANGE;250ML Extrême richesse;22.390 DT
1736667595-3510;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;JACQUES DESSANGE;250ML Nutri-extrême;22.390 DT
1736667595-3511;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;JACQUES DESSANGE;250ML Douce argile;22.390 DT
1736667595-3512;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;JACQUES DESSANGE;250ML Reveil color;22.390 DT
1736667595-3513;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Eau démaquillante mice...;NIVEA;200ML 3en1...;22.450 DT
1736667595-3514;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Eau micellaire démaqui...;NIVEA;200ML;22.450 DT
1736667595-3515;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Brosse séchoir ronde;TITANIA;Tête et manche en bois;22.490 DT
1736667595-3516;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Lait pour le corps;BIOTA;150ML Exotic vanille;22.490 DT
1736667595-3517;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Mousse à raser;GILLETTE;200ML Peau sensible...;19.900 DT
1736667595-3518;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Sérum capillaire;BELLEZZA;100ML Huile magnifique;22.630 DT
1736667595-3519;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Mousse à raser;GILLETTE;200ML Confort glide...;19.900 DT
1736667595-3520;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Eau de toilette pour f...;HASHTAG;30ML Crazy;22.900 DT
1736667595-3521;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Brosse à cheveux+Peign...;TITANIA;R1309;22.900 DT
1736667595-3522;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Eau de toilette pour f...;HASHTAG;30ML Passion addict;22.900 DT
1736667595-3523;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Soin sans rinçage;COSMALINE;250ML Cosmal cure...;22.900 DT
1736667595-3524;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Eau de toilette pour f...;HOB;50ML Flower sweet;22.900 DT
1736667595-3525;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Après shampooing;SOFT WAVE;400ML Kératine cure;22.900 DT
1736667595-3526;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Eau de toilette pour f...;HASHTAG;30ML I'm a princess;22.900 DT
1736667595-3527;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Coffret homme;121;Eau de toilette...;22.900 DT
1736667595-3528;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Eau de toilette pour f...;HASHTAG;30ML Dream 4 ever;22.900 DT
1736667595-3529;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel nettoyant éclairci...;GARNIER;100ML Fast fairness;22.900 DT
1736667595-3530;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Eau de toilette pour f...;HOB;50ML Girls secret;22.900 DT
1736667595-3531;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Soin sans rinçage;SOFT WAVE;250ML Natural;22.900 DT
1736667595-3532;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Eau de toilette pour f...;HOB;50ML Glamour date;22.900 DT
1736667595-3533;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque capillaire;SEMI DI LINO;200ML Moisture;22.900 DT
1736667595-3534;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Eau de toilette pour f...;HOB;50ML Sexy glam;22.900 DT
1736667595-3535;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Bain et douche lait hy...;COTTAGE;750ML Fleur d'oranger;22.990 DT
1736667595-3536;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Bain et douche lait hy...;COTTAGE;750ML Pomme d'amour;22.990 DT
1736667595-3537;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Rasoirs jetables;BIC;Blister de 4 3 Lames...;22.990 DT
1736667595-3538;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Bain et douche lait hy...;COTTAGE;750ML Cerise...;22.990 DT
1736667595-3539;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Brosse cheveux pneumat...;VITABROSSE;Ref: 405 Sanglier;22.990 DT
1736667595-3540;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Lait hydratant bain et...;COTTAGE;750ML Douce guimauve;22.990 DT
1736667595-3541;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche pour femme;COTTAGE;750ML Fraise;22.990 DT
1736667595-3542;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Brosse à brushing;COOL CLEAN;REF 2128CM;22.990 DT
1736667595-3543;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème pieds;EVELINE;100ML Foot care Med+...;22.990 DT
1736667595-3544;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche pour femme;COTTAGE;750ML Pêche blanche;22.990 DT
1736667595-3545;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Lait hydratant bain et...;COTTAGE;750ML Smoothie passion;22.990 DT
1736667595-3546;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche femme;COTTAGE;750ML;22.990 DT
1736667595-3547;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème pieds;EVELINE;100ML Foot care Med+...;22.990 DT
1736667595-3548;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Lait hydratant bain et...;COTTAGE;750ML Ananas coco;22.990 DT
1736667595-3549;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;ELSEVE;400ML Dream long straight;23.050 DT
1736667595-3550;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;ELSEVE;400ML Dream long;23.050 DT
1736667595-3551;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;ELSEVE;400 ML Huile...;23.050 DT
1736667595-3552;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;ELSEVE;400ML;23.050 DT
1736667595-3553;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Soin capillaire;ELSEVE;200ML Dream long-Crème...;23.150 DT
1736667595-3554;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Rasoir;BIC;Blister de 12 Dont 4...;23.290 DT
1736667595-3555;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème éclaircissante;CLEAN&CLEAR;50ML;23.320 DT
1736667595-3556;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque visage;LE PETIT OLIVIER;75ML Hydratant-Huile...;23.360 DT
1736667595-3557;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque capillaire;ELIANE;1000ML Graines de...;23.360 DT
1736667595-3558;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque capillaire;ELIANE;1000ML Sésame;23.360 DT
1736667595-3559;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque capillaire;ELIANE;1000ML Aloe vera;23.360 DT
1736667595-3560;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque capillaire;ELIANE;1000ML Beurre de karité;23.360 DT
1736667595-3561;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Coffret pour femme;PLAISIR D'OFFRIR;Orange Eau de...;23.390 DT
1736667595-3562;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Coffret pour femme;PLAISIR D'OFFRIR;Violet Eau de...;23.390 DT
1736667595-3563;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Eau de parfum pour femme;VALSE;100ML Red;23.390 DT
1736667595-3564;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Eau de parfum pour femme;VALSE;100ML Pink;23.390 DT
1736667595-3565;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Eau de parfum pour femme;VALSE;100ML Gold;23.390 DT
1736667595-3566;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Coffret pour femme;PLAISIR D'OFFRIR;Vert Eau de...;23.390 DT
1736667595-3567;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gommage énergisant;CLEAN&CLEAR;150ML;23.450 DT
1736667595-3568;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Poudre compacte;KOLSI;N°02 Velvet;23.490 DT
1736667595-3569;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Brosse cheveux courbée;COOL & CLEAN;Ref: 5218Y Pour sac;23.490 DT
1736667595-3570;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Palette fard à paupières;KOLSI;N°04 3 Pies Lovely glow;23.490 DT
1736667595-3571;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème douche;LE PETIT OLIVIER;750ML Lait d'argan;23.490 DT
1736667595-3572;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Poudre compacte;KOLSI;N°03 Velvet;23.490 DT
1736667595-3573;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Palette fard à paupières;KOLSI;N°05 3 Pies Lovely glow;23.490 DT
1736667595-3574;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème douche;LE PETIT OLIVIER;750ML Lait d'avoine;23.490 DT
1736667595-3575;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Poudre compacte;KOLSI;N°04 Velvet;23.490 DT
1736667595-3576;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Palette fard à paupières;KOLSI;N°06 3 Pies Lovely glow;23.490 DT
1736667595-3577;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Eau de toilette homme;C'COOL;100ML Cristal de glace;23.490 DT
1736667595-3578;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Eau de toilette homme;C'COOL;100ML Force volcanique;23.490 DT
1736667595-3579;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Poudre compacte;KOLSI;N°05 Velvet;23.490 DT
1736667595-3580;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème douche;LE PETIT OLIVIER;750ML Lait d'amande;23.490 DT
1736667595-3581;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Eau de toilette homme;C'COOL;100ML Fraîcheur océanique;23.490 DT
1736667595-3582;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Poudre compacte;KOLSI;N°06 Velvet;23.490 DT
1736667595-3583;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème douche;LE PETIT OLIVIER;750ML Lait de karité;23.490 DT
1736667595-3584;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Eau de toilette homme;C'COOL;100ML Sport attitude;23.490 DT
1736667595-3585;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème douche;LE PETIT OLIVIER;750ML Lait de coton;23.490 DT
1736667595-3586;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Poudre compacte;KOLSI;N°01 Velvet;23.490 DT
1736667595-3587;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Eau de toilette homme;C'COOL;100ML Dark sensation;23.490 DT
1736667595-3588;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème douche;LE PETIT OLIVIER;750ML Lait d'abricot;23.490 DT
1736667595-3589;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Coupe cors;BETER;14.5CM Avec lame;23.580 DT
1736667595-3590;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Anti-cernes;TOPFACE;N/007 Instyle lasting...;23.690 DT
1736667595-3591;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel nettoyant visage y...;EVELINE;150ML Pea mixte;23.690 DT
1736667595-3592;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Rouge à lèvres;TOPFACE;N/002 Instyle cremeux;23.690 DT
1736667595-3593;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Anti-cernes;TOPFACE;N/009 Instyle lasting...;23.690 DT
1736667595-3594;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel nettoyant visage h...;EVELINE;150ML Hyaluronique...;23.690 DT
1736667595-3595;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Rouge à lèvres;TOPFACE;N/004 Instyle cremeux;23.690 DT
1736667595-3596;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel intime;NEUTRODERMA;300ML Bio;23.690 DT
1736667595-3597;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel nettoyant visage h...;EVELINE;150ML Aloe vera;23.690 DT
1736667595-3598;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Rouge à lèvres;TOPFACE;N/008 Instyle cremeux;23.690 DT
1736667595-3599;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Rouge à lèvres;TOPFACE;N/009 Instyle cremeux;23.690 DT
1736667595-3600;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Concealer;TOPFACE;N°002 Instyle lasting...;23.690 DT
1736667595-3601;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Rouge à lèvres;TOPFACE;N/015 Instyle cremeux;23.690 DT
1736667595-3602;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Anti-cernes;TOPFACE;N/001 Instyle lasting...;23.690 DT
1736667595-3603;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Concealer;TOPFACE;N°003 Instyle lasting...;23.690 DT
1736667595-3604;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Coupe cuticule+Repouss...;BETER;;23.810 DT
1736667595-3605;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Soin capillaire sans r...;ULTRA DOUX;200ML Charcoal;23.850 DT
1736667595-3606;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème de soin sans rin...;ULTRA DOUX;200ML Olive Mythique;23.850 DT
1736667595-3607;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème de soin sans rin...;ULTRA DOUX;200ML Huile d'Avocat...;23.850 DT
1736667595-3608;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel gommage;REVUELE;150ML Masque pour...;23.890 DT
1736667595-3609;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque capillaire;L'ODET;1L Huile d'argan B5...;23.900 DT
1736667595-3610;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Rasoirs jetables;DORCO;6 Lames Blister de 3;23.900 DT
1736667595-3611;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Après shampooing;SEMI DI LINO;200ML Smoothing;23.900 DT
1736667595-3612;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Brosse de brushing;TITANIA;;23.900 DT
1736667595-3613;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;ECHOSLINE;300ML Energissant;23.900 DT
1736667595-3614;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque capillaire;L'ODET;1L Kératine B5 Sans...;23.900 DT
1736667595-3615;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Rasoir;DORCO;3 Lames +2 recharges;23.900 DT
1736667595-3616;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Eau de toilette pour f...;FANTASMES;50ML;23.900 DT
1736667595-3617;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Lait solaire pour adulte;ASTUS;125ML SPF 30;23.900 DT
1736667595-3618;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Brosse cheveux pneumat...;TITANIA;Ref: 1797 21.3CM Ovale;23.900 DT
1736667595-3619;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Après shampooing;SEMI DI LINO;200ML Curls;23.900 DT
1736667595-3620;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Brosse séchoir ronde;TITANIA;Tête et manche en bois;23.900 DT
1736667595-3621;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque cheveux;GLISS;400ML Total repair mea;23.960 DT
1736667595-3622;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque cheveux;GLISS;400ML Aqua revive mea;23.960 DT
1736667595-3623;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque cheveux;GLISS;400ML Oil nutritive mea;23.960 DT
1736667595-3624;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque cheveux;GLISS;400ML Ultimate repair mea;23.960 DT
1736667595-3625;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Lait hydratant;NEUTROGENA;250ML Peaux très sèches;19.900 DT
1736667595-3626;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;TECHNO CARE;1L Argan;23.990 DT
1736667595-3627;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gommage visage et corps;AZAL;220 GR Olive;23.990 DT
1736667595-3628;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque visage;NEUTROGENA;150ML Argile purifiant...;19.900 DT
1736667595-3629;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque capillaire;TECHNO CARE;1KG Figue de barbarie;23.990 DT
1736667595-3630;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;TECHNO CARE;1L Figue de barbarie;23.990 DT
1736667595-3631;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque capillaire;TECHNO CARE;1KG Karité;23.990 DT
1736667595-3632;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gommage visage et corps;AZAL;220 GR Coffee;23.990 DT
1736667595-3633;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel gommage;NEUTROGENA;150ML Skin detox...;19.900 DT
1736667595-3634;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque capillaire;TECHNO CARE;1KG Collagène;23.990 DT
1736667595-3635;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;TECHNO CARE;1L Olive;23.990 DT
1736667595-3636;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;TECHNO CARE;1L Detox argile verte;23.990 DT
1736667595-3637;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque capillaire;TECHNO CARE;1KG Argan;23.990 DT
1736667595-3638;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;TECHNO CARE;1L Kératine;23.990 DT
1736667595-3639;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gommage visage et corps;AZAL;220 GR Orange;23.990 DT
1736667595-3640;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque capillaire;KERATIN POWER;250ML Protein;23.990 DT
1736667595-3641;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;TECHNO CARE;1L Karité;23.990 DT
1736667595-3642;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel crème corps hydrat...;NEUTROGENA;250ML Hydro boost;19.900 DT
1736667595-3643;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque capillaire;TECHNO CARE;1KG Huile d'olive;23.990 DT
1736667595-3644;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque capillaire;TECHNO CARE;1KG Ail;23.990 DT
1736667595-3645;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;TECHNO CARE;1L Ail;23.990 DT
1736667595-3646;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Lait hydratant;NEUTROGENA;250ML Peaux sèches;19.900 DT
1736667595-3647;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque capillaire;TECHNO CARE;1KG Detox argile verte;23.990 DT
1736667595-3648;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Masque capillaire;TECHNO CARE;1KG Kératine;23.990 DT
1736667595-3649;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing;TECHNO CARE;1L Collagène;23.990 DT
1736667595-3650;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gommage visage et corps;AZAL;220 GR Fraise;23.990 DT
